,Fresh Fruit,Added on,Sweaty,Member ratings,Bottled for,Wishlist num,Leafy,Oily,Bottler,Collection,All Rating,Whiskybase ID,Kippery,Citric,Sherried,Mossy,Nutty,Toasted,Plastic,Solvent,Barcode,Medicinal,Coal-gas,Husky,Yeasty,Hay-like,Leathery,Vegetative,Dried Fruit,Calculated age,Category,Strength,Casktype,Green-House,New Wood,Number of bottles,Honey,Price,Bottled,Distillery,Vanilla,Malt Extract,Vintage,Cooked Fruit,Tobacco,Chocolate,Bottle code,Casknumber,Stated Age,Smokey,Market,Cooked Vegetable,Old Wood,Cooked Mash,Rubbery,Votes,Size,Fragant,Sandy,Bottling serie,Label
247,0,12 Oct 2008 6:44 pm,0,38,NaN,29,0,1,Distillery Bottling,17,93.81,WB4034,0,0,0,1,0,1,0,0,NaN,0,0,0,0,0,1,0,0,NaN,Single Malt,46.0 % Vol.,Sherry Cask,1,1,648,1,€ 7692.30,22.08.1988,Springbank,1,0,31.10.1967,0,1,0,NaN,NaN,20 years old,0,NaN,0,0,0,0,38,750 ml,0,0,Local Barley - West Highland,NaN
248,0,18 Nov 2007 9:41 pm,0,56,NaN,24,0,0,Signatory Vintage (SV),40,93.8,WB847,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,54.7 % Vol.,Refill Butt,0,0,408,0,€ 3140.59,10.10.2003,Springbank,0,0,12.02.1969,0,0,0,NaN,262,34 years old,0,NaN,0,0,0,0,56,700 ml,0,0,Rare Reserve,NaN
249,1,04 Sep 2007 9:20 pm,0,63,NaN,29,0,0,Distillery Bottling,46,93.8,WB390,0,0,1,1,0,0,0,0,NaN,0,0,1,0,0,1,0,1,46 years old,Single Malt,52.4 % Vol.,Sherry Hogshead,0,0,228,0,€ 8000.00,27.02.2007,Glenfarclas,0,0,11.05.1960,0,1,1,NaN,1767,NaN,0,NaN,0,1,0,0,63,700 ml,0,0,The Family Casks,NaN
250,0,06 Feb 2012 2:12 pm,0,27,Taiwan Exclusive,24,0,0,Distillery Bottling,30,93.8,WB30199,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,47.5 % Vol.,Pedro Ximénez Sherry Puncheon,0,0,545,0,€ 1939.12,08.2011,Glendronach,0,0,25.02.1971,0,0,0,NaN,1248,40 years old,0, Taiwan,0,0,0,0,27,700 ml,0,0,Single Cask,NaN
251,0,28 Sep 2014 10:16 am by Alex,0,26,NaN,12,0,0,Distillery Bottling,22,93.79,WB58437,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,47.2 % Vol.,Plain Butt,0,0,480,0,€ 8754.80,25.03.2014,Glenfarclas,0,0,1954,0,0,0,NaN,1260,59 years old,0,NaN,0,0,0,0,26,700 ml,0,0,The Family Casks (Release S14),NaN
252,0,07 Jun 2011 7:47 pm,0,142,NaN,49,0,0,Distillery Bottling,128,93.79,WB22629,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,49.9 % Vol.,Oloroso Sherry Butt,0,0,466,0,€ 4080.17,07.2011,Glendronach,0,0,02.03.1972,0,0,0,NaN,712,39 years old,0,NaN,0,0,0,0,142,700 ml,0,0,Single Cask - Batch 4,NaN
253,0,15 Feb 2010 7:52 pm,0,26,NaN,21,0,0,Intertrade (It),8,93.79,WB13745,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,54.0 % Vol.,Sherry,0,0,250,0,€ 1950.00,05.1985,Laphroaig,0,0,07.1966,0,0,0,NaN,NaN,18 years old,0,NaN,0,0,0,0,26,750 ml,0,0,NaN,NaN
254,0,03 Jan 2011 7:34 pm,0,22,NaN,8,0,0,Distillery Bottling,11,93.79,WB20156,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,41.1 % Vol.,Hogshead,0,0,228,0,€ 20685.87,2002,Macallan,0,0,1949,0,0,0,NaN,935,52 years old,0,NaN,0,0,0,0,22,50 ml 700 ml 750 ml,0,0,Fine & Rare,NaN
255,0,12 Mar 2010 12:48 pm,0,22,NaN,17,0,0,Distillery Bottling,6,93.78,WB14402,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,55.2 % Vol.,Oak Bourbon Cask,0,0,NaN,0,€ 4547.66,02.1997,Springbank,0,0,02.1966,0,0,0,NaN,1966 479,NaN,0, United States,0,0,0,0,22,750 ml,0,0,Local Barley,NaN
256,0,18 Jul 2011 11:11 am,0,21,NaN,13,0,0,Gordon & MacPhail (GM),3,93.78,WB23623,0,0,0,0,0,0,0,0,5020613373921,0,0,0,0,0,0,0,0,NaN,Single Malt,40.0 % Vol.,NaN,0,0,NaN,0,€ 4240.41,2006,Glen Grant,0,0,1948,0,0,0,JF/CCJ,NaN,NaN,0,NaN,0,0,0,0,21,700 ml,0,0,Licensed Bottling,NaN
257,0,11 Nov 2009 11:04 pm,0,29,NaN,21,0,0,Gordon & MacPhail (GM),24,93.78,WB11612,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,57.0 % Vol.,NaN,0,0,213,1,€ 2000.00,2005,Macallan,0,0,1972,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,29,700 ml,0,0,Speymalt Ping III,NaN
258,0,10 Sep 2010 9:20 am,0,138,NaN,67,0,0,Distillery Bottling,120,93.78,WB18033,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,57.0 % Vol.,NaN,0,0,NaN,0,€ 6439.20,NaN,Springbank,0,0,NaN,0,0,0,NaN,NaN,12 years old,0,NaN,0,0,0,0,138,700 ml,0,0,Green Thistle,NaN
259,0,29 Jan 2015 1:45 pm by z-imaging,0,60,NaN,52,0,0,Distillery Bottling,92,93.77,WB63821,0,0,0,0,0,0,0,0,5060399680282,0,0,0,0,0,0,0,0,NaN,Single Malt,48.6 % Vol.,Pedro Ximénez Sherry Puncheon,0,0,523,0,€ 7344.99,11.2014,Glendronach,0,0,25.02.1971,0,0,0,NaN,2920,43 years old,0,NaN,0,0,0,0,60,700 ml,0,0,Single Cask - Batch 11,NaN
260,0,23 Feb 2010 2:26 pm,0,32,NaN,14,0,0,Distillery Bottling,28,93.77,WB13936,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.6 % Vol.,Spanish Oak Sherry Casks,0,0,366,0,€ 36155.28,NaN,Macallan,0,0,1948,0,0,0,NaN,NaN,51 years old,0,NaN,0,0,0,0,32,700 ml,0,0,Select Reserve - 21st April,NaN
261,0,21 Nov 2007 8:36 pm,0,121,NaN,29,0,0,Distillery Bottling,70,93.77,WB885,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,29 years old,Single Malt,47.2 % Vol.,ex-Oloroso Cask,0,0,270,0,€ 6879.52,14.04.2005,Ardbeg,0,0,26.12.1975,0,0,0,NaN,4704,NaN,0, United Kingdom,0,0,0,0,121,700 ml,0,0,Feis Ile 2005,NaN
262,0,05 Aug 2010 2:11 pm,0,24,NaN,16,0,0,Samaroli (Sa),17,93.77,WB17389,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,NaN,0,0,360,0,€ 907.50,1986,Dailuaine,0,0,1962,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,24,750 ml,0,0,Talisker Distillers LTD.,NaN
263,0,08 Jan 2012 7:37 pm,0,47,NaN,21,0,0,Distillery Bottling,53,93.77,WB29168,0,0,0,0,0,0,0,0,5010496000892,0,0,0,0,0,0,0,0,NaN,Single Malt,51.0 % Vol.,Sherry Wood,0,0,960,0,€ 10675.83,NaN,Bowmore,0,0,1971,0,0,0,NaN,NaN,34 years old,0,NaN,0,0,0,0,47,700 ml,0,0,Vintage Distillation,NaN
264,0,12 Oct 2015 8:40 am by mds51,0,19,NaN,5,0,0,Gordon & MacPhail (GM),7,93.76,WB73006,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,40.0 % Vol.,NaN,0,0,NaN,0,€ 249.00,12.1987,NaN,0,0,06./12.12.1937,0,0,0,NaN,NaN,50 years old,0,NaN,0,0,0,0,19,50 ml,1,0,NaN,NaN
265,0,12 Mar 2010 3:06 pm,0,23,NaN,14,0,0,Distillery Bottling,7,93.76,WB14411,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,52.1 % Vol.,Oak Bourbon Cask,0,0,NaN,0,€ 5566.91,10.1997,Springbank,0,0,02.1966,0,0,0,NaN,1966 488,31 years old,0,NaN,0,0,0,0,23,700 ml,0,0,Local Barley,NaN
266,0,17 Jan 2010 12:56 pm,0,39,NaN,29,0,0,Distillery Bottling,29,93.76,WB13203,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,Sherry Wood,0,0,NaN,0,€ 3950.00,NaN,Springbank,0,0,1973,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,39,750 ml,0,0,"Screw cap, distillery label",NaN
267,0,05 Oct 2010 9:38 am,0,44,Japan Import System (JIS),66,0,0,Gordon & MacPhail (GM),31,93.76,WB18380,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,51.3 % Vol.,1st Fill Sherry Hogshead,0,0,165,0,€ 1687.20,03.03.2010,Longmorn,0,0,1964,0,0,0,NaN,1033,46 years old,0, Japan,0,0,0,0,44,700 ml,0,0,Celtic Series - Book of Kells,NaN
268,0,06 Apr 2009 12:44 pm,0,57,NaN,27,0,0,Distillery Bottling,43,93.75,WB7251,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,50.0 % Vol.,NaN,0,0,600,0,€ 17155.51,1993,Bowmore,0,0,1963,0,0,0,NaN,NaN,30 years old,0,NaN,0,0,0,0,57,700 ml 750 ml,0,0,NaN,NaN
269,0,24 Jan 2014 8:34 am by Erik Elixir,0,42,NaN,8,0,0,Gordon & MacPhail (GM),20,93.75,WB51311,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,40.0 % Vol.,NaN,0,0,NaN,0,NONE,NaN,NaN,0,0,1937,0,0,0,NaN,NaN,50 years old,0,NaN,0,0,0,0,42,750 ml,0,0,Celtic Series - Book of Kells,NaN
270,0,10 Dec 2012 10:23 pm,0,19,Importato da Co. Import Pinerolo,8,0,0,Gordon & MacPhail (GM),9,93.75,WB38558,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,Sherry Wood,0,0,NaN,0,€ 5750.00,NaN,Macallan,0,0,1940,0,0,0,NaN,NaN,35 years old,0,NaN,0,0,0,0,19,750 ml,0,0,Macallan-Glenlivet - A Pure Highland Malt,NaN
271,0,22 Aug 2009 3:49 pm,0,34,NaN,26,0,0,Distillery Bottling,7,93.75,WB10232,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,45.1 % Vol.,Sherry Oak,0,0,83,0,€ 39500.00,06.09.2002,Balvenie,0,0,26.01.1952,0,0,0,NaN,191,50 years old,0,NaN,0,0,0,0,34,700 ml,0,0,NaN,NaN
272,0,14 Oct 2016 12:53 pm by lrb85,0,37,NaN,23,0,0,Distillery Bottling,42,93.74,WB87873,0,0,0,0,0,0,0,0,5010314303266,0,0,0,0,0,0,0,0,NaN,Single Malt,45.0 % Vol.,Sherry Butt,0,0,500,0,€ 26679.29,2016,Macallan,0,0,NaN,0,0,0,NaN,NaN,40 years old,0,NaN,0,0,1,0,37,700 ml,0,0,NaN,NaN
273,0,02 Mar 2008 5:08 pm,0,33,NaN,23,0,0,Distillery Bottling,41,93.74,WB1623,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,23 years old,Single Malt,45.2 % Vol.,Sherry,0,0,261,0,€ 6000.77,20.10.1999,Ardbeg,0,0,26.12.1975,0,0,0,NaN,4702,NaN,0, France,0,0,0,0,33,700 ml,0,0,Exclusively for Dugas France ,NaN
274,0,21 Nov 2007 8:36 pm,0,38,NaN,35,0,0,Distillery Bottling,46,93.74,WB890,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,49.5 % Vol.,Bourbon Hogshead,0,0,219,0,€ 14999.00,14.10.2004,Ardbeg,0,0,16.03.1973,0,0,0,NaN,1146,31 years old,0, Italy,0,0,0,0,38,700 ml,0,0,NaN,NaN
275,0,20 May 2013 1:30 pm,0,21,NaN,7,0,0,Distillery Bottling,13,93.74,WB42147,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,NaN,0,0,NaN,0,€ 5433.37,1992,Macallan,0,0,1967,0,0,0,NaN,NaN,25 years old,0,NaN,0,0,0,0,21,700 ml 700 ml 750 ml,0,0,The Anniversary Malt,NaN
276,0,16 Oct 2009 7:25 pm,0,24,NaN,18,0,0,Distillery Bottling,25,93.74,WB11218,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,50.9 % Vol.,NaN,0,0,NaN,0,€ 2766.04,23.02.2005,Glen Moray,0,0,02.11.1962,0,0,0,NaN,NaN,42 years old,0,NaN,0,0,0,0,24,700 ml,0,0,Very Rare Vintage Hand bottled,NaN
277,0,20 Jul 2015 7:25 pm by z-imaging,0,41,NaN,34,0,0,Gordon & MacPhail (GM),47,93.74,WB70366,0,0,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,Sherry Casks,0,0,NaN,0,€ 3717.66,2015,Macallan,0,0,1973,0,0,0,NaN,NaN,42 years old,0,NaN,0,0,0,0,41,700 ml,0,0,Speymalt,NaN
278,0,05 Aug 2010 5:44 pm,0,29,"Campbell, Hope & King, Elgin",13,0,0,Distillery Bottling,31,93.74,WB17643,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,Matured in Sherry Wood,0,0,NaN,0,€ 5400.00,NaN,Macallan,0,0,1961,0,0,0,NaN,NaN,NaN,0, Italy,0,0,0,0,29,750 ml,0,0,"80 proof, FLLI Rinaldi Import",26 2/3 FL. OZS.
279,0,02 Dec 2009 1:38 pm,0,34,Importato da Co. Import Pinerolo,8,0,0,Gordon & MacPhail (GM),26,93.74,WB12017,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,Sherry Wood,0,0,NaN,0,€ 16411.98,NaN,Macallan,0,0,1938,0,0,0,NaN,NaN,35 years old,0, Italy,0,0,0,0,34,750 ml,0,0,A Pure Highland Malt,NaN
280,0,28 Jan 2010 6:56 pm,0,62,NaN,39,0,0,Distillery Bottling,32,93.73,WB13349,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,50.0 % Vol.,NaN,0,0,NaN,0,€ 1400.00,NaN,Springbank,0,0,NaN,0,0,0,NaN,NaN,12 years old,0,NaN,0,0,0,0,62,750 ml,0,0,Green Thistle,NaN
281,0,10 Aug 2010 8:21 pm,0,46,NaN,11,0,0,Distillery Bottling,53,93.73,WB17533,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,Sherry Wood,0,0,NaN,0,€ 4482.67,NaN,Macallan,0,0,1960,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,46,750 ml,0,0,80 proof,NaN
282,0,05 Nov 2011 10:10 am,0,42,Shinanoya Japan,24,0,0,Distillery Bottling,41,93.73,WB26790,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,53.0 % Vol.,Oloroso Sherry Butt,0,0,150,0,€ 2256.39,09.2011,Glendronach,0,0,02.03.1972,0,0,0,NaN,717,39 years old,0, Japan,0,0,0,0,42,700 ml,0,0,Single Cask,NaN
283,0,09 Jan 2011 4:42 pm,0,28,NaN,7,0,0,Distillery Bottling,14,93.73,WB20163,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,NaN,0,0,NaN,0,€ 14141.86,1984,Macallan,0,0,1958,0,0,0,NaN,NaN,25 years old,0,NaN,0,0,0,0,28,750 ml 750 ml,0,0,The Anniversary Malt,NaN
284,0,24 Jan 2008 5:19 pm,0,39,NaN,14,0,0,Duncan Taylor (DT),29,93.73,WB1481,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,50.6 % Vol.,Sherry Cask,0,0,227,0,€ 3959.00,2004,Highland Park,0,0,1967,0,0,0,NaN,3131,37 years old,0,NaN,0,0,0,0,39,700 ml,0,0,John Scott's,NaN
285,0,05 Jan 2012 7:38 pm,0,28,The 50th Anniversary of the Original Stanley P. Morrison Company,7,0,0,Distillery Bottling,21,93.72,WB29029,0,0,0,0,0,0,0,0,082496019681,0,0,0,0,0,0,0,0,NaN,Single Malt,45.5 % Vol.,NaN,0,0,1860,0,€ 3719.12,2000,Bowmore,0,0,1968,0,0,0,NaN,NaN,32 years old,0, United States,0,0,0,0,28,750 ml,0,0,Anniversary Edition,NaN
286,0,01 Jun 2015 6:39 am by checkpointuk,0,31,Segnite Import Bremen ,10,0,0,Distillery Bottling,27,93.72,WB68717,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,Oak Casks,0,0,NaN,0,€ 4557.67,1979,Bowmore,0,0,NaN,0,0,0,NaN,NaN,12 years old,0, Germany,0,0,0,0,31,750 ml,0,0,Bicentenary 1779 - 1979,NaN
287,0,29 Sep 2013 9:45 pm,0,28,NaN,7,0,0,Distillery Bottling,22,93.72,WB45011,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.3 % Vol.,Sherry Butt,0,0,424,0,€ 15355.11,27.06.2013,Glenfarclas,0,0,1954,0,0,0,NaN,1253,NaN,0,NaN,0,0,0,0,28,700 ml,0,0,The Family Casks (Release A13),NaN
288,0,05 Apr 2009 4:05 am,0,129,NaN,75,0,0,Distillery Bottling,138,93.71,WB7171,0,2,2,0,1,2,0,1,NaN,1,0,0,0,3,3,0,2,NaN,Single Malt,42.4 % Vol.,NaN,0,1,3300,3,€ 10579.76,29.05.2001,Laphroaig,2,3,1960,0,2,0,NaN,NaN,40 years old,3,NaN,0,2,0,0,129,700 ml,0,0,NaN,NaN
289,0,12 Mar 2010 12:22 pm,0,23,NaN,15,0,0,Distillery Bottling,15,93.71,WB14394,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,54.6 % Vol.,Bourbon Oak Cask,0,0,NaN,0,€ 3532.13,04.1998,Springbank,0,0,02.1966,0,0,0,NaN,1966 495,32 years old,0,NaN,0,0,0,0,23,700 ml,0,0,Local Barley,NaN
290,0,31 May 2013 8:02 pm,0,19,Importato da Co. Import Pinerolo,5,0,0,Gordon & MacPhail (GM),14,93.71,WB42316,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,Sherry Wood,0,0,NaN,0,€ 6250.00,NaN,Macallan,0,0,1938,0,0,0,NaN,NaN,37 years old,0,NaN,0,0,0,0,19,750 ml,0,0,A Pure Highland Malt,NaN
291,0,28 Mar 2012 10:36 am,0,26,NaN,34,0,0,Duncan Taylor (DT),18,93.71,WB31570,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,44.7 % Vol.,Fresh Sherry Octave Finish,0,0,65,0,€ 330.00,12.2011,Glenrothes,0,0,07.1969,0,0,0,NaN,498841,42 years old,0,NaN,0,0,0,0,26,700 ml,0,0,Men O'Quaich Collection,NaN
292,0,01 Sep 2015 12:38 pm by TheWSD,0,17,NaN,13,0,0,Gordon & MacPhail (GM),5,93.71,WB71608,0,0,0,0,0,0,0,0,5020613557826,0,0,0,0,0,0,0,0,68 years old,Single Malt,45.1 % Vol.,NaN,0,0,NaN,0,€ 29426.35,15.08.2013,Macallan,0,0,12.04.1945,0,0,0,NaN,106 & 109,NaN,0,NaN,0,0,0,0,17,700 ml,0,0,Speymalt,NaN
293,0,05 Aug 2010 4:02 pm,0,19,Samaroli,26,0,0,R. W. Duthie & Co. (RWD),10,93.71,WB17394,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,50.0 % Vol.,Sherry Wood,0,0,540,0,€ 6813.18,1988,Longmorn,0,0,1974,0,0,0,NaN,NaN,NaN,0, Italy,0,0,0,0,19,750 ml,0,0,20th Anniversary,NaN
294,0,10 Mar 2011 12:38 pm,0,23,NaN,4,0,0,Distillery Bottling,10,93.71,WB21750,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,58.6 % Vol.,Hogshead,0,0,135,0,NONE,2002,Macallan,0,0,1964,0,0,0,NaN,3312,37 years old,0,NaN,0,0,0,0,23,50 ml 700 ml 750 ml,0,0,Fine & Rare,NaN
295,0,06 Jan 2011 5:22 pm,0,26,NaN,6,0,0,Gordon & MacPhail (GM),6,93.7,WB20505,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,40.0 % Vol.,NaN,0,0,NaN,0,€ 4500.00,NaN,NaN,0,0,1938,0,0,0,NaN,NaN,45 years old,0,NaN,0,0,0,0,26,750 ml,0,0,Celtic Series - Book of Kells,Decanter
296,0,12 Nov 2009 8:11 am,0,64,NaN,26,0,0,Distillery Bottling,56,93.69,WB11592,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,NaN,0,0,NaN,0,€ 4841.54,1979,Bowmore,0,0,NaN,0,0,0,NaN,NaN,NaN,0, Italy,0,0,0,0,64,750 ml,0,0,Soffiantino import,NaN
297,0,04 Nov 2007 5:24 pm,0,174,NaN,111,0,0,Distillery Bottling,199,93.69,WB675,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,55.6 % Vol.,Bourbon Casks,0,0,5000,0,€ 5614.52,18.11.1997,Ardbeg,0,0,1974,0,0,0,L 7 322 4ML 14:50,NaN,23 years old,0,NaN,0,0,0,0,174,700 ml,0,0,1st Release,NaN
298,0,06 May 2009 5:01 pm,0,57,NaN,36,0,0,Douglas Laing (DL),27,93.69,WB7905,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,49.7 % Vol.,NaN,0,0,222,0,€ 8824.76,2003,Brora,0,0,1972,0,0,0,NaN,DL 6961,30 years old,0,NaN,0,0,0,0,57,700 ml,0,0,Old & Rare - The Platinum Selection,NaN
299,0,05 Jun 2009 2:00 pm,0,30,Donato & C. s.r.l. - Genova,15,0,0,Dun Eideann (DE),8,93.69,WB8938,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,NaN,0,0,NaN,0,NONE,05.1988,Bowmore,0,0,30.04.1966,0,0,0,NaN,29,22 years old,0, Italy,0,0,0,0,30,750 ml,0,0,NaN,NaN
300,0,04 Sep 2014 7:35 am by Tomek,0,33,Scotch Malt Embassy Berlin,22,0,0,Distillery Bottling,12,93.69,WB57851,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,51.7 % Vol.,Bourbon,0,0,NaN,0,NONE,15.08.1995,Springbank,0,0,16.07.1969,0,0,0,NaN,2389,26 years old,0,NaN,0,0,0,0,33,700 ml,0,0,NaN,NaN
301,0,02 Oct 2012 3:24 pm,0,28,NaN,5,0,0,Distillery Bottling,5,93.68,WB35966,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.7 % Vol.,Sherry Hogshead,0,0,67,0,€ 9063.50,2012,Glenfarclas,0,0,1957,0,0,0,NaN,1081,NaN,0,NaN,0,0,0,0,28,60 ml 700 ml,0,0,The Family Casks (Release X),NaN
302,0,08 Sep 2007 9:48 pm,0,39,NaN,24,0,0,Distillery Bottling,48,93.68,WB398,0,0,0,0,0,0,0,0,5013967003835,0,0,0,0,0,0,0,0,NaN,Single Malt,45.0 % Vol.,Cabernet Sauvignon Wine Casks,0,0,1000,0,€ 9059.46,NaN,Dalmore,0,0,21.03.1973,0,0,0,NaN,NaN,33 years old,0,NaN,0,0,0,0,39,700 ml,0,0,Rare & Prestige,NaN
303,0,30 May 2009 3:05 pm,0,30,NaN,32,0,0,Moon-Import (MI),28,93.68,WB8678,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,Sherry Wood,0,0,240,0,€ 11315.00,1987,Bowmore,0,0,1964,0,0,0,NaN,1546,NaN,0,NaN,0,0,0,0,30,750 ml,0,0,The Birds - first collection,NaN
304,0,14 Aug 2012 3:53 pm,0,20,Japan Import System,6,0,0,Gordon & MacPhail (GM),13,93.67,WB34563,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,1st Fill Sherry Butt,0,0,527,0,€ 879.49,24.07.2009,Macallan,0,0,1970,0,0,0,NaN,2097,NaN,0,NaN,0,0,0,0,20,700 ml,0,0,Speymalt,NaN
305,0,22 Feb 2011 4:45 am,0,47,NaN,39,0,0,Signatory Vintage (SV),42,93.67,WB21002,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.2 % Vol.,First Fill Oloroso Sherry Butt,0,0,489,0,€ 3037.45,25.10.2010,Bowmore,0,0,15.09.1970,0,0,0,NaN,4467,40 years old,0,NaN,0,0,0,0,47,700 ml,0,0,Cask Strength Collection - Rare Reserve,NaN
306,0,17 Aug 2008 10:10 pm,0,32,NaN,27,0,0,Duncan Taylor (DT),38,93.67,WB3084,0,0,0,0,0,0,0,0,NaN,1,0,0,0,0,0,0,0,NaN,Single Malt,40.5 % Vol.,NaN,0,0,145,0,€ 1599.00,02.2006,Bowmore,0,0,10.1968,0,0,0,NaN,3822,37 years old,0,NaN,0,0,0,0,32,700 ml,0,0,Rare Auld,NaN
307,0,24 Apr 2010 8:15 pm,0,32,NaN,11,0,0,Distillery Bottling,11,93.67,WB15522,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.8 % Vol.,Oloroso Sherry Butt,0,0,171,0,€ 8000.00,12.2007,Auchentoshan,0,0,1957,0,0,0,NaN,479,50 years old,0,NaN,0,0,0,0,32,700 ml,0,0,Second Edition,NaN
308,0,09 Feb 2013 9:34 am,0,21,NaN,12,0,0,Intertrade (It),29,93.67,WB39894,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,40.0 % Vol.,NaN,0,0,NaN,0,€ 2250.00,11.1985,Bowmore,0,0,08.02.1965,0,0,0,NaN,NaN,20 years old,0,NaN,0,0,0,0,21,750 ml,0,0,NaN,NaN
309,0,23 Sep 2008 3:17 pm,0,230,NaN,62,0,0,Distillery Bottling,286,93.67,WB3813,0,0,1,0,0,0,0,0,5010314007508,0,0,0,0,0,0,0,0,NaN,Single Malt,40.0 % Vol.,Sherry,0,0,NaN,0,€ 7841.97,1997,Macallan,0,0,1979,0,0,0,NaN,NaN,18 years old,0,NaN,0,0,0,0,230,700 ml 750 ml,0,0,Gran Reserva,NaN
